Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVAC,RUUseType,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4021,3,Detached House,1/07/2020,1/07/2020,1/08/2020,11,12,23,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4114,1,Apartment,1/09/2020,1/10/2020,1/10/2020,11,12,23,Public Housing,LOGAN ,Logan,Woodridge
4078,3,Detached House,1/10/2020,1/11/2020,1/11/2020,11,13,24,Public Housing,INALA ,Brisbane,Inala
4159,1,Apartment,1/06/2020,1/06/2020,1/07/2020,11,13,24,Public Housing,BAYSIDE ,Redland,Capalaba
4870,1,Apartment,1/03/2021,1/04/2021,1/04/2021,11,13,24,Public Housing,CAIRNS ,Cairns,Cairns
4680,3,Detached House,1/11/2020,1/11/2020,1/12/2020,11,13,24,Public Housing,GLADSTONE ,Gladstone,Gladstone
4814,1,Apartment,1/02/2021,1/03/2021,1/03/2021,11,13,24,Public Housing,TOWNSVILLE ,Townsville,Townsville
4870,3,Detached House,1/02/2021,1/02/2021,1/03/2021,11,13,24,Public Housing,CAIRNS ,Cairns,Barron River
4013,1,Apartment,1/03/2021,1/03/2021,1/04/2021,11,14,25,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4032,1,Apartment,1/06/2020,1/06/2020,1/07/2020,11,14,25,Public Housing,CHERMSIDE ,Brisbane,Stafford
4870,1,Apartment,1/08/2020,1/08/2020,1/09/2020,11,14,25,Public Housing,CAIRNS ,Cairns,Cairns
4800,2,Townhouse,1/05/2021,1/06/2021,1/06/2021,11,14,25,Public Housing,MACKAY ,Whitsunday,Whitsunday
4350,1,Apartment,1/08/2020,1/08/2020,1/09/2020,11,14,25,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4561,1,Apartment,1/02/2021,1/03/2021,1/03/2021,11,14,25,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4870,2,Apartment,1/09/2020,1/09/2020,1/09/2020,11,15,26,Public Housing,CAIRNS ,Cairns,Cairns
4558,2,Apartment,1/04/2021,1/04/2021,1/05/2021,11,15,26,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4053,2,Apartment,1/06/2020,1/06/2020,1/07/2020,11,16,27,Public Housing,CHERMSIDE ,Brisbane,Stafford
4670,3,Detached House,1/07/2020,1/08/2020,1/08/2020,11,17,28,Public Housing,BUNDABERG ,Bundaberg,Bundaberg
4300,2,Townhouse,1/02/2021,1/02/2021,1/03/2021,11,17,28,Public Housing,IPSWICH ,Ipswich,Bundamba
4510,1,Apartment,1/06/2020,1/07/2020,1/07/2020,11,17,28,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4510,2,Duplex,1/10/2020,1/10/2020,1/11/2020,11,17,28,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4019,1,Apartment,1/06/2020,1/07/2020,1/07/2020,11,17,28,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4670,1,Apartment,1/07/2020,1/07/2020,1/08/2020,11,18,29,Public Housing,BUNDABERG ,Bundaberg,Bundaberg
4720,1,Apartment,1/07/2020,1/07/2020,1/08/2020,11,18,29,Public Housing,EMERALD ,Central Highlands,Gregory
4680,3,Detached House,1/09/2020,1/09/2020,1/10/2020,11,18,29,Public Housing,GLADSTONE ,Gladstone,Gladstone
4209,4,Detached House,1/06/2020,1/07/2020,1/07/2020,11,18,29,Public Housing,GOLD COAST ,Gold Coast,Coomera
4120,1,Apartment,1/06/2020,1/06/2020,1/07/2020,11,20,31,Public Housing,BURANDA ,Brisbane,Greenslopes
4012,1,Apartment,1/03/2021,1/03/2021,1/04/2021,11,20,31,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4610,2,Apartment,1/03/2021,1/03/2021,1/04/2021,11,20,31,Public Housing,MARYBOROUGH ,South Burnett,Nanango
4815,3,Detached House,1/07/2020,1/07/2020,1/08/2020,11,20,31,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4610,4,Detached House,1/01/2021,1/02/2021,1/02/2021,11,20,31,Public Housing,MARYBOROUGH ,South Burnett,Nanango
4558,2,Apartment,1/03/2021,1/03/2021,1/04/2021,11,20,31,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4053,3,Detached House,1/08/2020,1/09/2020,1/09/2020,11,21,32,Public Housing,CHERMSIDE ,Brisbane,Stafford
4740,1,Apartment,1/01/2021,1/01/2021,1/02/2021,11,21,32,Public Housing,MACKAY ,Mackay,Mackay
4655,3,Detached House,1/03/2021,1/03/2021,1/04/2021,11,21,32,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4102,1,Apartment,1/05/2021,1/05/2021,1/06/2021,11,22,33,Public Housing,BURANDA ,Brisbane,South Brisbane
4870,1,Apartment,1/06/2020,1/07/2020,1/07/2020,11,22,33,Public Housing,CAIRNS ,Cairns,Cairns
4870,2,Townhouse,1/10/2020,1/10/2020,1/11/2020,11,23,34,Public Housing,CAIRNS ,Cairns,Cairns
4870,1,Apartment,1/10/2020,1/11/2020,1/12/2020,11,23,34,Public Housing,CAIRNS ,Cairns,Cairns
4878,2,Apartment,1/12/2020,1/12/2020,1/01/2021,11,23,34,Public Housing,CAIRNS ,Cairns,Barron River
4870,1,Apartment,1/03/2021,1/03/2021,1/04/2021,11,24,35,Public Housing,CAIRNS ,Cairns,Cairns
4312,1,Apartment,1/07/2020,1/08/2020,1/08/2020,11,25,36,Public Housing,IPSWICH ,Somerset,Nanango
4501,1,Apartment,1/01/2021,1/01/2021,1/02/2021,11,25,36,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4560,1,Apartment,1/05/2021,1/05/2021,1/06/2021,11,27,38,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4152,3,Detached House,1/04/2021,1/04/2021,1/05/2021,11,28,39,Public Housing,BURANDA ,Brisbane,Chatsworth
4701,2,Duplex,1/10/2020,1/11/2020,1/12/2020,11,29,40,Public Housing,ROCKHAMPTON ,Rockhampton,Keppel
4556,2,Townhouse,1/05/2020,1/06/2020,1/07/2020,11,31,42,Public Housing,MAROOCHYDORE ,Sunshine Coast,Buderim
4870,1,Apartment,1/03/2021,1/03/2021,1/04/2021,11,33,44,Public Housing,CAIRNS ,Cairns,Cairns
4000,1,Apartment,1/01/2021,1/02/2021,1/03/2021,11,33,44,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4505,2,Apartment,1/11/2020,1/12/2020,1/01/2021,11,33,44,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4104,1,Apartment,1/02/2021,1/02/2021,1/03/2021,11,34,45,Public Housing,BURANDA ,Brisbane,Miller
4879,2,Apartment,1/10/2020,1/10/2020,1/11/2020,11,34,45,Public Housing,CAIRNS ,Cairns,Barron River
4655,2,Apartment,1/11/2020,1/12/2020,1/01/2021,11,38,49,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4101,1,Apartment,1/11/2020,1/11/2020,1/01/2021,11,39,50,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4011,1,Apartment,1/11/2020,1/12/2020,1/01/2021,11,41,52,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4006,1,Apartment,1/12/2020,1/12/2020,1/01/2021,11,42,53,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4870,1,Apartment,1/06/2020,1/06/2020,1/08/2020,11,49,60,Public Housing,CAIRNS ,Cairns,Cairns
4507,1,Apartment,1/06/2020,1/06/2020,1/08/2020,11,51,62,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4870,1,Apartment,1/09/2020,1/10/2020,1/12/2020,11,55,66,Public Housing,CAIRNS ,Cairns,Cairns
4814,3,Detached House,1/05/2020,1/05/2020,1/07/2020,11,58,69,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4121,1,Apartment,1/02/2021,1/03/2021,1/05/2021,11,63,74,Public Housing,BURANDA ,Brisbane,Greenslopes
4870,1,Apartment,1/06/2020,1/07/2020,1/09/2020,11,65,76,Public Housing,CAIRNS ,Cairns,Cairns
4215,2,Apartment,1/03/2021,1/03/2021,1/06/2021,11,67,78,Public Housing,GOLD COAST ,Gold Coast,Bonney
4814,1,Apartment,1/06/2020,1/06/2020,1/08/2020,11,67,78,Public Housing,TOWNSVILLE ,Townsville,Townsville
4487,3,Townhouse,1/06/2020,1/06/2020,1/08/2020,11,68,79,Public Housing,TOOWOOMBA AND SOUTH WEST ,Balonne,Warrego
4053,2,Apartment,1/11/2020,1/12/2020,1/02/2021,11,69,80,Public Housing,CHERMSIDE ,Brisbane,Stafford
4032,2,Apartment,1/12/2020,1/12/2020,1/03/2021,11,70,81,Public Housing,CHERMSIDE ,Brisbane,Stafford
4216,1,Apartment,1/02/2021,1/03/2021,1/05/2021,11,70,81,Public Housing,GOLD COAST ,Gold Coast,Broadwater
4570,1,Apartment,1/04/2020,1/05/2020,1/08/2020,11,101,112,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4880,1,Apartment,1/06/2020,1/06/2020,1/09/2020,11,103,114,Public Housing,CAIRNS ,Mareeba,Cook
4350,1,Apartment,1/03/2020,1/03/2020,1/07/2020,11,137,148,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4814,1,Apartment,1/02/2020,1/03/2020,1/08/2020,11,161,172,Public Housing,TOWNSVILLE ,Townsville,Townsville
4883,1,Apartment,1/12/2019,1/12/2019,1/10/2020,11,304,315,Public Housing,CAIRNS ,Tablelands,Hill
4030,3,Apartment,1/08/2020,1/08/2020,1/08/2020,12,0,12,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4075,1,Apartment,1/10/2020,1/10/2020,1/10/2020,12,0,12,Public Housing,INALA ,Brisbane,Mount Ommaney
4870,3,Detached House,1/04/2021,1/05/2021,1/05/2021,12,0,12,Public Housing,CAIRNS ,Cairns,Cairns
4720,1,Apartment,1/11/2020,1/11/2020,1/11/2020,12,0,12,Public Housing,EMERALD ,Central Highlands,Gregory
4114,3,Detached House,1/07/2020,1/07/2020,1/07/2020,12,0,12,Public Housing,LOGAN ,Logan,Woodridge
4077,3,Detached House,1/07/2020,1/07/2020,1/07/2020,12,1,13,Public Housing,INALA ,Brisbane,Inala
4077,1,Apartment,1/04/2021,1/04/2021,1/04/2021,12,1,13,Public Housing,INALA ,Brisbane,Inala
4034,1,Apartment,1/08/2020,1/08/2020,1/08/2020,12,1,13,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4032,1,Apartment,1/11/2020,1/11/2020,1/11/2020,12,1,13,Public Housing,CHERMSIDE ,Brisbane,Stafford
4870,1,Apartment,1/09/2020,1/09/2020,1/09/2020,12,1,13,Public Housing,CAIRNS ,Cairns,Cairns
4680,3,Detached House,1/03/2021,1/04/2021,1/04/2021,12,1,13,Public Housing,GLADSTONE ,Gladstone,Gladstone
4114,2,Townhouse,1/05/2021,1/05/2021,1/05/2021,12,1,13,Public Housing,LOGAN ,Logan,Woodridge
4131,3,Detached House,1/08/2020,1/08/2020,1/08/2020,12,1,13,Public Housing,LOGAN ,Logan,Waterford
4131,3,Detached House,1/08/2020,1/09/2020,1/09/2020,12,1,13,Public Housing,LOGAN ,Logan,Waterford
4740,3,Cluster House,1/10/2020,1/10/2020,1/10/2020,12,1,13,Public Housing,MACKAY ,Mackay,Mackay
4557,1,Apartment,1/04/2021,1/05/2021,1/05/2021,12,1,13,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4873,1,Apartment,1/02/2021,1/02/2021,1/02/2021,12,1,13,Public Housing,CAIRNS ,Douglas,Cook
4560,5,Detached House,1/03/2021,1/04/2021,1/04/2021,12,1,13,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4655,3,Detached House,1/07/2020,1/07/2020,1/07/2020,12,1,13,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
0,4,Detached House,1/01/2021,1/02/2021,1/02/2021,12,1,13,Public Housing,BAYSIDE ,Redland,Redlands
4575,2,Duplex,1/02/2021,1/02/2021,1/02/2021,12,1,13,Public Housing,MAROOCHYDORE ,Sunshine Coast,Kawana
4213,3,Detached House,1/11/2020,1/11/2020,1/11/2020,12,1,13,Public Housing,GOLD COAST ,Gold Coast,Gaven
4032,2,Apartment,1/10/2020,1/10/2020,1/10/2020,12,1,13,Public Housing,CHERMSIDE ,Brisbane,Stafford
4216,1,Apartment,1/01/2021,1/02/2021,1/02/2021,12,2,14,Public Housing,GOLD COAST ,Gold Coast,Broadwater
4680,3,Detached House,1/02/2021,1/02/2021,1/02/2021,12,2,14,Public Housing,GLADSTONE ,Gladstone,Gladstone
4305,1,Apartment,1/07/2020,1/08/2020,1/08/2020,12,2,14,Public Housing,IPSWICH ,Ipswich,Ipswich West
4114,2,Townhouse,1/03/2021,1/03/2021,1/03/2021,12,2,14,Public Housing,LOGAN ,Logan,Woodridge
4740,2,Townhouse,1/08/2020,1/08/2020,1/08/2020,12,2,14,Public Housing,MACKAY ,Mackay,Mackay
4701,3,Detached House,1/11/2020,1/11/2020,1/11/2020,12,2,14,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4701,3,Detached House,1/08/2020,1/08/2020,1/08/2020,12,2,14,Public Housing,ROCKHAMPTON ,Rockhampton,Keppel
4737,3,Detached House,1/08/2020,1/09/2020,1/09/2020,12,2,14,Public Housing,MACKAY ,Mackay,Mirani
4114,1,Apartment,1/03/2021,1/04/2021,1/04/2021,12,2,14,Public Housing,LOGAN ,Logan,Woodridge
4133,5,Detached House,1/10/2020,1/10/2020,1/10/2020,12,2,14,Public Housing,LOGAN ,Logan,Waterford
4051,2,Apartment,1/07/2020,1/07/2020,1/07/2020,12,2,14,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4740,1,Apartment,1/07/2020,1/08/2020,1/08/2020,12,2,14,Public Housing,MACKAY ,Mackay,Mackay
4034,1,Apartment,1/10/2020,1/10/2020,1/10/2020,12,2,14,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4101,2,Apartment,1/02/2021,1/02/2021,1/02/2021,12,3,15,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4169,2,Townhouse,1/09/2020,1/09/2020,1/09/2020,12,3,15,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4034,1,Apartment,1/11/2020,1/11/2020,1/11/2020,12,3,15,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4740,2,Cluster House,1/10/2020,1/11/2020,1/11/2020,12,3,15,Public Housing,MACKAY ,Mackay,Mackay
4650,2,Townhouse,1/10/2020,1/11/2020,1/11/2020,12,3,15,Public Housing,MARYBOROUGH ,Fraser Coast,Maryborough
4132,1,Apartment,1/04/2021,1/04/2021,1/04/2021,12,3,15,Public Housing,LOGAN ,Logan,Woodridge
4750,3,Detached House,1/04/2021,1/04/2021,1/04/2021,12,3,15,Public Housing,MACKAY ,Mackay,Whitsunday
4815,3,Detached House,1/04/2021,1/05/2021,1/05/2021,12,3,15,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4815,3,Detached House,1/04/2021,1/05/2021,1/05/2021,12,3,15,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4655,2,Apartment,1/09/2020,1/09/2020,1/09/2020,12,3,15,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4670,1,Apartment,1/03/2021,1/03/2021,1/03/2021,12,4,16,Public Housing,BUNDABERG ,Bundaberg,Bundaberg
4560,2,Duplex,1/09/2020,1/09/2020,1/09/2020,12,4,16,Public Housing,MAROOCHYDORE ,Sunshine Coast,Ninderry
4214,3,Detached House,1/10/2020,1/11/2020,1/11/2020,12,4,16,Public Housing,GOLD COAST ,Gold Coast,Bonney
4077,2,Duplex,1/08/2020,1/09/2020,1/09/2020,12,5,17,Public Housing,INALA ,Brisbane,Inala
4157,1,Apartment,1/11/2020,1/11/2020,1/11/2020,12,5,17,Public Housing,BAYSIDE ,Redland,Capalaba
4163,1,Apartment,1/11/2020,1/11/2020,1/11/2020,12,5,17,Public Housing,BAYSIDE ,Redland,Oodgeroo
4114,2,Townhouse,1/07/2020,1/08/2020,1/08/2020,12,5,17,Public Housing,LOGAN ,Logan,Woodridge
4114,1,Apartment,1/06/2021,1/06/2021,1/06/2021,12,5,17,Public Housing,LOGAN ,Logan,Woodridge
4558,2,Apartment,1/02/2021,1/03/2021,1/03/2021,12,5,17,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4169,1,Apartment,1/10/2020,1/10/2020,1/10/2020,12,6,18,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4510,2,Townhouse,1/10/2020,1/10/2020,1/10/2020,12,6,18,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4680,3,Detached House,1/07/2020,1/07/2020,1/08/2020,12,6,18,Public Housing,GLADSTONE ,Gladstone,Gladstone
4825,1,Apartment,1/06/2021,1/06/2021,1/06/2021,12,6,18,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4114,2,Townhouse,1/06/2020,1/07/2020,1/07/2020,12,6,18,Public Housing,LOGAN ,Logan,Woodridge
4655,1,Apartment,1/09/2020,1/10/2020,1/10/2020,12,6,18,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4655,2,Apartment,1/06/2021,1/06/2021,1/06/2021,12,6,18,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4006,1,Apartment,1/10/2020,1/11/2020,1/11/2020,12,6,18,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4870,1,Apartment,1/08/2020,1/09/2020,1/09/2020,12,6,18,Public Housing,CAIRNS ,Cairns,Cairns
4122,1,Apartment,1/08/2020,1/09/2020,1/09/2020,12,7,19,Public Housing,BURANDA ,Brisbane,Greenslopes
4007,1,Apartment,1/07/2020,1/08/2020,1/08/2020,12,7,19,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4670,1,Apartment,1/02/2021,1/02/2021,1/02/2021,12,7,19,Public Housing,BUNDABERG ,Bundaberg,Burnett
4557,1,Apartment,1/03/2021,1/03/2021,1/04/2021,12,7,19,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4216,1,Apartment,1/02/2021,1/02/2021,1/03/2021,12,7,19,Public Housing,GOLD COAST ,Gold Coast,Broadwater
4022,3,Detached House,1/10/2020,1/11/2020,1/11/2020,12,7,19,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4133,1,Apartment,1/07/2020,1/07/2020,1/07/2020,12,7,19,Public Housing,LOGAN ,Logan,Waterford
4879,2,Apartment,1/02/2021,1/03/2021,1/03/2021,12,7,19,Public Housing,CAIRNS ,Cairns,Barron River
4051,2,Apartment,1/10/2020,1/11/2020,1/11/2020,12,8,20,Public Housing,FORTITUDE VALLEY ,Brisbane,Everton
4868,3,Detached House,1/10/2020,1/11/2020,1/11/2020,12,8,20,Public Housing,CAIRNS ,Cairns,Mulgrave
4557,1,Apartment,1/07/2020,1/07/2020,1/08/2020,12,8,20,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4214,2,Townhouse,1/10/2020,1/10/2020,1/11/2020,12,8,20,Public Housing,GOLD COAST ,Gold Coast,Southport
4207,2,Dual Occupancy,1/12/2020,1/12/2020,1/12/2020,12,8,20,Public Housing,LOGAN ,Logan,Macalister
4151,1,Apartment,1/10/2020,1/10/2020,1/11/2020,12,9,21,Public Housing,BURANDA ,Brisbane,Greenslopes
4721,2,Apartment,1/06/2020,1/06/2020,1/07/2020,12,9,21,Public Housing,MACKAY ,Isaac,Burdekin
4870,3,Cluster House,1/10/2020,1/10/2020,1/11/2020,12,9,21,Public Housing,CAIRNS ,Cairns,Cairns
4215,1,Apartment,1/07/2020,1/07/2020,1/07/2020,12,9,21,Public Housing,GOLD COAST ,Gold Coast,Bonney
4560,1,Apartment,1/11/2020,1/11/2020,1/12/2020,12,9,21,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4565,1,Apartment,1/05/2021,1/05/2021,1/06/2021,12,9,21,Public Housing,MAROOCHYDORE ,Noosa,Noosa
4700,1,Apartment,1/03/2021,1/03/2021,1/04/2021,12,9,21,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4077,2,Detached House,1/07/2020,1/07/2020,1/07/2020,12,10,22,Public Housing,INALA ,Brisbane,Inala
4169,2,Apartment,1/08/2020,1/09/2020,1/09/2020,12,10,22,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4122,1,Apartment,1/10/2020,1/10/2020,1/11/2020,12,10,22,Public Housing,BURANDA ,Brisbane,Mansfield
4105,1,Apartment,1/10/2020,1/10/2020,1/11/2020,12,10,22,Public Housing,BURANDA ,Brisbane,Toohey
4870,1,Apartment,1/01/2021,1/02/2021,1/02/2021,12,10,22,Public Housing,CAIRNS ,Cairns,Cairns
4880,1,Apartment,1/09/2020,1/09/2020,1/10/2020,12,10,22,Public Housing,CAIRNS ,Mareeba,Cook
4812,1,Apartment,1/01/2021,1/02/2021,1/02/2021,12,10,22,Public Housing,TOWNSVILLE ,Townsville,Townsville
4010,1,Apartment,1/11/2020,1/12/2020,1/12/2020,12,11,23,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4102,1,Apartment,1/06/2020,1/07/2020,1/07/2020,12,12,24,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4870,1,Apartment,1/08/2020,1/08/2020,1/08/2020,12,12,24,Public Housing,CAIRNS ,Cairns,Cairns
4605,3,Detached House,1/06/2021,1/06/2021,1/06/2021,12,12,24,Public Housing,MARYBOROUGH ,South Burnett,Nanango
4122,1,Apartment,1/09/2020,1/09/2020,1/10/2020,12,14,26,Public Housing,BURANDA ,Brisbane,Mansfield
4102,2,Apartment,1/11/2020,1/11/2020,1/12/2020,12,14,26,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4551,2,Townhouse,1/10/2020,1/11/2020,1/11/2020,12,14,26,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4740,1,Apartment,1/03/2021,1/03/2021,1/04/2021,12,14,26,Public Housing,MACKAY ,Mackay,Mackay
4812,3,Detached House,1/07/2020,1/07/2020,1/08/2020,12,14,26,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4020,2,Townhouse,1/09/2020,1/09/2020,1/10/2020,12,14,26,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4020,1,Apartment,1/07/2020,1/08/2020,1/08/2020,12,14,26,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4012,1,Apartment,1/08/2020,1/09/2020,1/09/2020,12,15,27,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4163,1,Apartment,1/02/2021,1/02/2021,1/03/2021,12,15,27,Public Housing,BAYSIDE ,Redland,Oodgeroo
4870,2,Apartment,1/06/2020,1/07/2020,1/07/2020,12,15,27,Public Housing,CAIRNS ,Cairns,Cairns
4860,2,Duplex,1/02/2021,1/03/2021,1/03/2021,12,15,27,Public Housing,CAIRNS ,Cassowary Coast,Hill
4870,1,Apartment,1/04/2021,1/04/2021,1/05/2021,12,15,27,Public Housing,CAIRNS ,Cairns,Cairns
4558,1,Apartment,1/12/2020,1/12/2020,1/01/2021,12,15,27,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4883,1,Apartment,1/11/2020,1/11/2020,1/12/2020,12,16,28,Public Housing,CAIRNS ,Tablelands,Hill
4670,2,Duplex,1/02/2021,1/03/2021,1/03/2021,12,16,28,Public Housing,BUNDABERG ,Bundaberg,Bundaberg
4305,1,Apartment,1/09/2020,1/10/2020,1/10/2020,12,16,28,Public Housing,IPSWICH ,Ipswich,Ipswich
4700,1,Apartment,1/08/2020,1/08/2020,1/09/2020,12,16,28,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4005,1,Apartment,1/11/2020,1/12/2020,1/12/2020,12,17,29,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4814,1,Apartment,1/05/2021,1/05/2021,1/06/2021,12,17,29,Public Housing,TOWNSVILLE ,Townsville,Townsville
4560,1,Apartment,1/05/2021,1/06/2021,1/06/2021,12,18,30,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4650,1,Apartment,1/07/2020,1/07/2020,1/08/2020,12,20,32,Public Housing,MARYBOROUGH ,Fraser Coast,Maryborough
4560,1,Apartment,1/01/2021,1/02/2021,1/03/2021,12,20,32,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4556,2,Apartment,1/11/2020,1/11/2020,1/12/2020,12,20,32,Public Housing,MAROOCHYDORE ,Sunshine Coast,Buderim
4169,1,Apartment,1/07/2020,1/08/2020,1/08/2020,12,21,33,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4169,1,Apartment,1/11/2020,1/12/2020,1/12/2020,12,21,33,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4122,2,Townhouse,1/07/2020,1/07/2020,1/08/2020,12,21,33,Public Housing,BURANDA ,Brisbane,Mansfield
4551,1,Apartment,1/09/2020,1/10/2020,1/10/2020,12,21,33,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4304,3,Detached House,1/04/2021,1/05/2021,1/06/2021,12,21,33,Public Housing,IPSWICH ,Ipswich,Ipswich
4883,2,Townhouse,1/12/2020,1/12/2020,1/01/2021,12,22,34,Public Housing,CAIRNS ,Tablelands,Hill
4005,1,Apartment,1/05/2021,1/05/2021,1/06/2021,12,22,34,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4670,2,Townhouse,1/04/2021,1/05/2021,1/06/2021,12,22,34,Public Housing,BUNDABERG ,Bundaberg,Bundaberg
4551,1,Apartment,1/11/2020,1/11/2020,1/12/2020,12,22,34,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4305,2,Apartment,1/01/2021,1/02/2021,1/03/2021,12,22,34,Public Housing,IPSWICH ,Ipswich,Ipswich
4133,2,Townhouse,1/06/2020,1/06/2020,1/07/2020,12,23,35,Public Housing,LOGAN ,Logan,Waterford
4870,2,Detached House,1/08/2020,1/09/2020,1/09/2020,12,23,35,Public Housing,CAIRNS ,Cairns,Barron River
4870,1,Apartment,1/06/2020,1/06/2020,1/07/2020,12,24,36,Public Housing,CAIRNS ,Cairns,Cairns
4216,1,Apartment,1/07/2020,1/08/2020,1/09/2020,12,26,38,Public Housing,GOLD COAST ,Gold Coast,Broadwater
4854,3,Detached House,1/06/2020,1/06/2020,1/07/2020,12,26,38,Public Housing,CAIRNS ,Cassowary Coast,Hill
4558,2,Townhouse,1/01/2021,1/01/2021,1/02/2021,12,27,39,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4101,1,Apartment,1/09/2020,1/09/2020,1/10/2020,12,28,40,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4870,3,Cluster House,1/01/2021,1/02/2021,1/03/2021,12,28,40,Public Housing,CAIRNS ,Cairns,Cairns
4350,2,Dual Occupancy,1/01/2021,1/01/2021,1/02/2021,12,28,40,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4868,1,Apartment,1/11/2020,1/11/2020,1/12/2020,12,29,41,Public Housing,CAIRNS ,Cairns,Mulgrave
4510,1,Apartment,1/09/2020,1/09/2020,1/10/2020,12,30,42,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4558,1,Apartment,1/06/2020,1/06/2020,1/07/2020,12,30,42,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4883,3,Detached House,1/07/2020,1/08/2020,1/09/2020,12,31,43,Public Housing,CAIRNS ,Tablelands,Hill
