Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVAC,RUUseType,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4179,3,Townhouse,14/07/2021,6/08/2021,20/08/2021,23,14,37,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4169,2,Apartment,24/08/2021,14/09/2021,16/09/2021,21,2,23,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4170,2,Townhouse,18/05/2022,7/06/2022,21/06/2022,20,14,34,Public Housing,BURANDA HSC,Brisbane,Bulimba
4170,2,Townhouse,26/04/2022,31/05/2022,13/06/2022,35,13,48,Public Housing,BURANDA HSC,Brisbane,Bulimba
4170,2,Townhouse,4/05/2021,14/06/2021,16/07/2021,41,32,73,Public Housing,BURANDA HSC,Brisbane,Bulimba
4005,1,Apartment,26/04/2022,12/05/2022,22/06/2022,16,41,57,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4005,1,Apartment,28/10/2021,18/11/2021,20/01/2022,21,63,84,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4005,1,Apartment,15/12/2021,19/01/2022,29/03/2022,35,69,104,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4005,1,Apartment,7/04/2022,12/05/2022,15/06/2022,35,34,69,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4171,1,Apartment,15/11/2021,29/11/2021,10/01/2022,14,42,56,Public Housing,BURANDA HSC,Brisbane,Bulimba
4101,2,Apartment,17/03/2022,16/05/2022,18/05/2022,60,2,62,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4178,2,Townhouse,6/07/2021,29/07/2021,11/08/2021,23,13,36,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4017,1,Apartment,3/06/2021,25/06/2021,5/07/2021,22,10,32,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4017,1,Apartment,29/04/2022,20/05/2022,20/06/2022,21,31,52,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4077,2,Duplex,8/04/2022,4/05/2022,16/05/2022,26,12,38,Public Housing,INALA HSC,Brisbane,Inala
4017,2,Apartment,17/06/2021,5/07/2021,15/07/2021,18,10,28,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4017,2,Apartment,5/04/2022,28/04/2022,3/05/2022,23,5,28,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4017,2,Apartment,22/02/2022,8/03/2022,21/03/2022,14,13,27,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4178,1,Apartment,5/04/2022,17/05/2022,30/05/2022,42,13,55,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,1,Apartment,19/07/2021,10/08/2021,10/08/2021,22,0,22,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,1,Apartment,11/04/2022,6/05/2022,16/05/2022,25,10,35,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,1,Apartment,17/05/2022,31/05/2022,29/06/2022,14,29,43,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4103,1,Apartment,24/03/2022,6/04/2022,5/05/2022,13,29,42,Public Housing,BURANDA HSC,Brisbane,Miller
4104,1,Apartment,31/05/2021,14/06/2021,2/03/2022,14,261,275,Public Housing,BURANDA HSC,Brisbane,Miller
4104,1,Apartment,28/05/2021,14/06/2021,21/02/2022,17,252,269,Public Housing,BURANDA HSC,Brisbane,Miller
4053,3,Townhouse,12/08/2021,25/08/2021,27/08/2021,13,2,15,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4121,1,Apartment,4/03/2022,18/03/2022,31/03/2022,14,13,27,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,1,Apartment,2/07/2021,14/07/2021,2/08/2021,12,19,31,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,1,Apartment,12/07/2021,27/07/2021,13/09/2021,15,48,63,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4170,2,Townhouse,6/01/2022,14/02/2022,22/02/2022,39,8,47,Community Housing,BURANDA HSC,Brisbane,Bulimba
4170,2,Townhouse,3/12/2021,20/12/2021,11/02/2022,17,53,70,Public Housing,BURANDA HSC,Brisbane,Bulimba
4171,1,Apartment,8/04/2022,27/04/2022,10/05/2022,19,13,32,Public Housing,BURANDA HSC,Brisbane,Bulimba
4169,1,Apartment,25/10/2021,9/11/2021,6/12/2021,15,27,42,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4169,1,Apartment,23/12/2021,24/01/2022,7/02/2022,32,14,46,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4169,2,Apartment,21/03/2022,6/04/2022,27/04/2022,16,21,37,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
0,1,Apartment,27/11/2021,10/12/2021,14/12/2021,13,4,17,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4169,1,Apartment,23/09/2021,6/10/2021,14/10/2021,13,8,21,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4030,2,Apartment,16/08/2021,30/08/2021,22/09/2021,14,23,37,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4030,2,Apartment,23/07/2021,11/08/2021,18/08/2021,19,7,26,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4030,2,Apartment,15/06/2021,24/06/2021,6/07/2021,9,12,21,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4005,1,Apartment,17/09/2021,29/09/2021,20/01/2022,12,113,125,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4102,1,Apartment,13/01/2022,27/01/2022,4/02/2022,14,8,22,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4102,1,Apartment,10/04/2022,4/05/2022,24/05/2022,24,20,44,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4152,1,Apartment,22/10/2021,15/11/2021,3/12/2021,24,18,42,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,1,Apartment,4/01/2022,12/01/2022,27/01/2022,8,15,23,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,1,Apartment,8/07/2021,20/07/2021,13/08/2021,12,24,36,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4152,1,Apartment,15/09/2021,28/09/2021,26/11/2021,13,59,72,Public Housing,BURANDA HSC,Brisbane,Chatsworth
4034,2,Townhouse,8/09/2021,23/09/2021,27/10/2021,15,34,49,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,3,Townhouse,5/05/2022,24/05/2022,1/06/2022,19,8,27,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Townhouse,26/08/2021,23/09/2021,15/10/2021,28,22,50,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,3,Cluster House,19/11/2021,23/12/2021,20/01/2022,34,28,62,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4102,1,Apartment,18/11/2021,1/12/2021,20/01/2022,13,50,63,Public Housing,BURANDA HSC,Brisbane,South Brisbane
4122,1,Apartment,14/06/2021,24/06/2021,23/07/2021,10,29,39,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,1,Apartment,6/10/2021,15/10/2021,23/11/2021,9,39,48,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,1,Apartment,16/05/2022,7/06/2022,23/06/2022,22,16,38,Public Housing,BURANDA HSC,Brisbane,Mansfield
4012,1,Apartment,22/03/2022,5/04/2022,14/04/2022,14,9,23,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4103,1,Apartment,8/11/2021,26/11/2021,7/01/2022,18,42,60,Public Housing,BURANDA HSC,Brisbane,Miller
4103,1,Apartment,31/01/2022,14/02/2022,21/03/2022,14,35,49,Public Housing,BURANDA HSC,Brisbane,Miller
4178,1,Apartment,31/08/2021,16/09/2021,21/09/2021,16,5,21,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4012,2,Townhouse,7/10/2021,27/10/2021,19/01/2022,20,84,104,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4104,1,Apartment,15/02/2022,4/03/2022,23/03/2022,17,19,36,Public Housing,BURANDA HSC,Brisbane,Miller
4104,1,Apartment,22/06/2020,3/07/2020,7/03/2022,11,612,623,Public Housing,BURANDA HSC,Brisbane,Miller
4179,1,Apartment,6/05/2022,31/05/2022,13/06/2022,25,13,38,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4179,1,Apartment,26/07/2021,5/08/2021,10/08/2021,10,5,15,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4170,2,Townhouse,17/05/2022,1/06/2022,17/06/2022,15,16,31,Public Housing,BURANDA HSC,Brisbane,Bulimba
4121,1,Apartment,18/08/2021,1/09/2021,18/10/2021,14,47,61,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4051,2,Apartment,1/06/2021,5/07/2021,16/07/2021,34,11,45,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Everton
4051,1,Apartment,5/10/2021,9/11/2021,23/11/2021,35,14,49,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4102,1,Apartment,27/09/2021,13/10/2021,22/10/2021,16,9,25,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4102,2,Apartment,1/02/2022,6/05/2022,9/05/2022,94,3,97,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4102,1,Apartment,26/08/2021,8/09/2021,13/09/2021,13,5,18,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4102,2,Apartment,19/04/2021,5/05/2021,12/07/2021,16,68,84,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4102,1,Apartment,2/11/2021,15/11/2021,24/11/2021,13,9,22,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4121,1,Apartment,10/12/2021,4/01/2022,21/01/2022,25,17,42,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Apartment,8/09/2021,23/09/2021,5/11/2021,15,43,58,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4121,2,Apartment,12/08/2021,12/08/2021,12/08/2021,0,0,0,Public Housing,BURANDA HSC,Brisbane,Greenslopes
0,2,Apartment,20/07/2021,5/08/2021,5/08/2021,16,0,16,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4169,1,Apartment,11/04/2022,6/05/2022,13/05/2022,25,7,32,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4059,1,Apartment,17/09/2021,8/10/2021,21/10/2021,21,13,34,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Cooper
4178,2,Townhouse,20/05/2021,17/06/2021,6/07/2021,28,19,47,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,2,Townhouse,23/06/2021,21/07/2021,23/07/2021,28,2,30,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,2,Townhouse,18/01/2022,8/02/2022,8/03/2022,21,28,49,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,2,Townhouse,12/07/2021,27/07/2021,11/08/2021,15,15,30,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,2,Townhouse,20/09/2021,5/11/2021,17/11/2021,46,12,58,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,2,Townhouse,18/03/2022,13/05/2022,14/06/2022,56,32,88,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4053,1,Apartment,17/11/2021,29/11/2021,28/01/2022,12,60,72,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4170,2,Townhouse,6/12/2021,4/01/2022,27/01/2022,29,23,52,Public Housing,BURANDA HSC,Brisbane,Bulimba
4034,2,Townhouse,25/11/2021,15/12/2021,13/01/2022,20,29,49,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,19/07/2021,13/08/2021,6/09/2021,25,24,49,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,2/02/2022,15/02/2022,2/03/2022,13,15,28,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
0,1,Apartment,21/07/2021,4/08/2021,27/08/2021,14,23,37,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
0,1,Apartment,20/10/2021,2/11/2021,8/12/2021,13,36,49,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,20/08/2021,8/09/2021,6/10/2021,19,28,47,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4120,1,Apartment,18/10/2021,4/11/2021,12/11/2021,17,8,25,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4102,1,Apartment,25/03/2022,6/04/2022,6/05/2022,12,30,42,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4102,1,Apartment,10/12/2021,5/01/2022,21/01/2022,26,16,42,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4102,1,Apartment,6/10/2021,18/10/2021,3/12/2021,12,46,58,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4102,1,Apartment,23/12/2021,11/01/2022,7/02/2022,19,27,46,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4051,2,Apartment,9/02/2022,4/05/2022,25/05/2022,84,21,105,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Everton
4051,2,Apartment,28/10/2021,11/11/2021,22/11/2021,14,11,25,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Everton
4152,1,Apartment,8/06/2021,17/06/2021,12/07/2021,9,25,34,Public Housing,BURANDA HSC,Brisbane,Bulimba
4152,1,Apartment,29/11/2021,10/12/2021,18/03/2022,11,98,109,Public Housing,BURANDA HSC,Brisbane,Bulimba
4152,1,Apartment,9/05/2022,23/05/2022,10/06/2022,14,18,32,Public Housing,BURANDA HSC,Brisbane,Bulimba
4032,1,Apartment,4/03/2022,24/03/2022,27/04/2022,20,34,54,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,21/02/2022,24/03/2022,26/04/2022,31,33,64,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4115,3,Townhouse,2/11/2021,18/11/2021,23/11/2021,16,5,21,Public Housing,INALA HSC,Brisbane,Algester
4153,3,Townhouse,22/04/2022,9/06/2022,17/06/2022,48,8,56,Public Housing,BAYSIDE HSC,Brisbane,Chatsworth
4153,2,Townhouse,11/10/2021,21/10/2021,22/10/2021,10,1,11,Public Housing,BAYSIDE HSC,Brisbane,Chatsworth
0,2,Townhouse,16/08/2021,27/08/2021,20/09/2021,11,24,35,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,2,Townhouse,11/04/2022,29/04/2022,18/05/2022,18,19,37,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4109,2,Townhouse,22/12/2021,25/01/2022,8/02/2022,34,14,48,Public Housing,BURANDA HSC,Brisbane,Stretton
4051,1,Apartment,5/01/2022,21/01/2022,1/03/2022,16,39,55,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Stafford
4170,1,Apartment,17/05/2022,14/06/2022,24/06/2022,28,10,38,Public Housing,BURANDA HSC,Brisbane,Bulimba
4105,1,Apartment,7/02/2022,21/02/2022,12/04/2022,14,50,64,Public Housing,BURANDA HSC,Brisbane,Toohey
4105,1,Apartment,27/09/2021,11/10/2021,18/11/2021,14,38,52,Public Housing,BURANDA HSC,Brisbane,Toohey
4105,1,Apartment,20/04/2022,17/05/2022,6/06/2022,27,20,47,Public Housing,BURANDA HSC,Brisbane,Toohey
4171,2,Townhouse,25/08/2021,28/09/2021,13/10/2021,34,15,49,Public Housing,BURANDA HSC,Brisbane,Bulimba
4053,3,Townhouse,20/12/2021,19/01/2022,16/02/2022,30,28,58,Public Housing,CHERMSIDE HSC,Brisbane,Everton
4030,1,Apartment,28/07/2021,10/09/2021,10/09/2021,44,0,44,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4030,1,Apartment,2/07/2021,23/07/2021,6/08/2021,21,14,35,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4030,1,Apartment,19/11/2021,6/12/2021,15/02/2022,17,71,88,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4122,3,Detached House,23/12/2021,24/01/2022,10/02/2022,32,17,49,Public Housing,BURANDA HSC,Brisbane,Mansfield
4170,3,Townhouse,9/05/2022,9/05/2022,9/05/2022,0,0,0,Public Housing,BURANDA HSC,Brisbane,Bulimba
4179,3,Townhouse,15/11/2021,6/12/2021,15/12/2021,21,9,30,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4179,2,Townhouse,12/05/2022,1/06/2022,13/06/2022,20,12,32,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4179,2,Townhouse,23/02/2022,18/03/2022,1/04/2022,23,14,37,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4179,2,Townhouse,20/04/2022,23/05/2022,2/06/2022,33,10,43,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4012,2,Townhouse,20/08/2021,8/09/2021,8/09/2021,19,0,19,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,2,Townhouse,14/07/2021,23/07/2021,16/08/2021,9,24,33,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4010,1,Apartment,21/09/2021,30/09/2021,21/01/2022,9,113,122,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4010,1,Apartment,22/07/2021,5/08/2021,20/09/2021,14,46,60,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4077,1,Apartment,24/08/2021,31/08/2021,3/09/2021,7,3,10,Public Housing,INALA HSC,Brisbane,Inala
4077,1,Apartment,4/03/2022,21/03/2022,28/03/2022,17,7,24,Public Housing,INALA HSC,Brisbane,Inala
4077,1,Apartment,18/02/2022,21/03/2022,25/03/2022,31,4,35,Public Housing,INALA HSC,Brisbane,Inala
4077,1,Apartment,22/11/2021,26/11/2021,3/12/2021,4,7,11,Public Housing,INALA HSC,Brisbane,Inala
4077,1,Apartment,3/02/2022,11/02/2022,17/02/2022,8,6,14,Public Housing,INALA HSC,Brisbane,Inala
4077,1,Apartment,18/08/2021,2/09/2021,6/09/2021,15,4,19,Public Housing,INALA HSC,Brisbane,Inala
4122,3,Cluster House,21/05/2021,9/06/2021,22/07/2021,19,43,62,Public Housing,BURANDA HSC,Brisbane,Mansfield
0,3,Cluster House,4/03/2022,23/05/2022,2/06/2022,80,10,90,Public Housing,BURANDA HSC,Brisbane,Mansfield
0,3,Cluster House,22/07/2021,22/07/2021,22/07/2021,0,0,0,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,4,Cluster House,1/03/2022,18/05/2022,8/06/2022,78,21,99,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,2,Cluster House,19/07/2021,13/08/2021,18/08/2021,25,5,30,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,3,Cluster House,24/08/2021,24/08/2021,24/08/2021,0,0,0,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,3,Cluster House,19/07/2021,13/08/2021,27/08/2021,25,14,39,Public Housing,BURANDA HSC,Brisbane,Mansfield
0,2,Townhouse,20/08/2021,9/09/2021,13/09/2021,20,4,24,Public Housing,INALA HSC,Brisbane,Inala
4032,1,Apartment,11/11/2021,23/11/2021,6/01/2022,12,44,56,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,14/03/2022,24/03/2022,7/04/2022,10,14,24,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,8/12/2021,17/12/2021,2/02/2022,9,47,56,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,25/06/2021,8/07/2021,27/07/2021,13,19,32,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,15/10/2021,2/11/2021,7/12/2021,18,35,53,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,8/12/2021,20/12/2021,3/02/2022,12,45,57,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,17/08/2021,26/08/2021,13/09/2021,9,18,27,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,7/03/2022,17/03/2022,21/03/2022,10,4,14,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,14/04/2022,9/05/2022,18/05/2022,25,9,34,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4032,1,Apartment,5/01/2022,19/01/2022,14/02/2022,14,26,40,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4122,1,Apartment,1/06/2022,21/06/2022,24/06/2022,20,3,23,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4122,1,Apartment,4/05/2022,23/05/2022,9/06/2022,19,17,36,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4122,1,Apartment,3/02/2022,18/02/2022,22/03/2022,15,32,47,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4122,1,Apartment,15/07/2021,27/07/2021,13/09/2021,12,48,60,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4178,1,Apartment,14/07/2021,22/07/2021,28/07/2021,8,6,14,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,1,Apartment,18/10/2021,5/11/2021,10/11/2021,18,5,23,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4075,1,Apartment,14/01/2022,2/02/2022,28/03/2022,19,54,73,Public Housing,INALA HSC,Brisbane,Mount Ommaney
4013,2,Apartment,5/11/2021,21/12/2021,17/02/2022,46,58,104,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4013,2,Townhouse,7/02/2022,21/02/2022,16/03/2022,14,23,37,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4013,2,Townhouse,12/10/2021,5/11/2021,17/12/2021,24,42,66,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4013,1,Apartment,14/06/2022,27/06/2022,30/06/2022,13,3,16,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4013,1,Apartment,15/11/2021,29/11/2021,9/02/2022,14,72,86,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4013,1,Apartment,31/03/2022,21/04/2022,13/06/2022,21,53,74,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4170,1,Apartment,12/10/2021,31/10/2021,25/11/2021,19,25,44,Public Housing,BURANDA HSC,Brisbane,Bulimba
4170,1,Apartment,5/08/2021,25/08/2021,10/09/2021,20,16,36,Public Housing,BURANDA HSC,Brisbane,Bulimba
4101,1,Apartment,5/10/2021,18/10/2021,5/11/2021,13,18,31,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4101,2,Apartment,13/07/2021,29/07/2021,30/07/2021,16,1,17,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4005,1,Apartment,12/07/2021,29/07/2021,9/09/2021,17,42,59,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4005,1,Apartment,14/03/2022,30/03/2022,5/05/2022,16,36,52,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4005,1,Apartment,31/08/2021,15/09/2021,19/10/2021,15,34,49,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4005,1,Apartment,26/08/2021,10/09/2021,21/09/2021,15,11,26,Public Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4121,1,Apartment,20/04/2022,9/05/2022,25/05/2022,19,16,35,Public Housing,BURANDA HSC,Brisbane,Greenslopes
4122,1,Apartment,12/08/2021,6/09/2021,3/11/2021,25,58,83,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,1,Apartment,17/11/2021,26/11/2021,9/12/2021,9,13,22,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,1,Apartment,31/01/2022,14/02/2022,18/02/2022,14,4,18,Public Housing,BURANDA HSC,Brisbane,Mansfield
4122,1,Apartment,9/11/2021,1/12/2021,11/01/2022,22,41,63,Public Housing,BURANDA HSC,Brisbane,Mansfield
4051,1,Apartment,24/08/2021,3/09/2021,21/09/2021,10,18,28,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Stafford
4051,1,Apartment,9/05/2022,1/06/2022,29/06/2022,23,28,51,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Stafford
4171,1,Apartment,27/07/2021,6/08/2021,21/09/2021,10,46,56,Public Housing,BURANDA HSC,Brisbane,Bulimba
4051,1,Apartment,12/08/2021,25/08/2021,7/09/2021,13,13,26,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4169,1,Apartment,9/02/2022,24/02/2022,7/03/2022,15,11,26,Public Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4012,1,Apartment,13/07/2021,8/10/2021,19/10/2021,87,11,98,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,7/03/2022,18/03/2022,23/03/2022,11,5,16,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,8/06/2022,21/06/2022,27/06/2022,13,6,19,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,25/02/2022,14/03/2022,25/03/2022,17,11,28,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,11/08/2021,24/08/2021,8/09/2021,13,15,28,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,2/02/2022,16/02/2022,16/03/2022,14,28,42,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4104,1,Apartment,12/10/2021,26/10/2021,30/11/2021,14,35,49,Public Housing,BURANDA HSC,Brisbane,Miller
4012,1,Apartment,17/03/2022,20/04/2022,13/05/2022,34,23,57,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4110,3,Detached House,23/06/2021,7/07/2021,8/07/2021,14,1,15,Public Housing,INALA HSC,Brisbane,Algester
4110,3,Detached House,5/04/2022,6/05/2022,19/05/2022,31,13,44,Public Housing,INALA HSC,Brisbane,Algester
4110,3,Detached House,21/12/2021,28/01/2022,28/01/2022,38,0,38,Public Housing,INALA HSC,Brisbane,Algester
4110,4,Detached House,10/08/2021,2/09/2021,7/09/2021,23,5,28,Public Housing,INALA HSC,Brisbane,Algester
4110,2,Cluster House,25/01/2022,7/02/2022,10/03/2022,13,31,44,Public Housing,INALA HSC,Brisbane,Algester
4103,1,Apartment,15/11/2021,26/11/2021,17/12/2021,11,21,32,Public Housing,BURANDA HSC,Brisbane,Miller
4178,1,Apartment,18/01/2022,9/02/2022,1/03/2022,22,20,42,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4178,2,Townhouse,27/01/2022,21/02/2022,4/03/2022,25,11,36,Public Housing,BAYSIDE HSC,Brisbane,Lytton
4017,1,Apartment,29/09/2021,12/10/2021,18/11/2021,13,37,50,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4017,1,Apartment,7/02/2022,23/02/2022,31/03/2022,16,36,52,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4017,1,Apartment,28/02/2022,14/03/2022,6/04/2022,14,23,37,Public Housing,CHERMSIDE HSC,Brisbane,Sandgate
4051,3,Townhouse,28/03/2022,26/04/2022,26/04/2022,29,0,29,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4051,3,Townhouse,11/11/2021,24/11/2021,25/11/2021,13,1,14,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4105,1,Apartment,7/09/2021,20/09/2021,10/11/2021,13,51,64,Public Housing,BURANDA HSC,Brisbane,Toohey
4012,3,Townhouse,27/05/2022,16/06/2022,21/06/2022,20,5,25,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
